user_id,name,age,city,subscription_type
1507,Вячеслав,26,Екатеринбург,free
1508,Аделина,26,Сочи,free
1509,Дмитрий,36,Пятигорск,free
1510,Эмиль,25,Краснодар,free
1511,Элина,27,Краснодар,free
1512,Мария,18,Омск,free
1513,Лариса,21,Тюмень,free
1514,Ева,25,Тюмень,free
1515,Самир,22,Омск,free
1516,Давид,16,Краснодар,free
1517,Давид,25,Тюмень,free
1518,Михаил,23,Сочи,free
1519,Ирина,25,Тюмень,free
1520,Таисия,24,Сочи,free
1521,Галина,26,Пятигорск,free
1522,Никита,25,Екатеринбург,free
1523,Святослав,26,Ростов-на-Дону,free
1524,Матвей,32,Москва,free
1525,Ирина,21,Омск,free
1526,Александра,23,Омск,free
1527,Захар,24,Омск,free
1528,Анна,25,Пятигорск,free
1529,Любовь,29,Москва,free
1530,Ростислав,29,Сочи,free
1531,Никита,25,Пятигорск,free
1532,Алексей,26,Тюмень,free
1533,Степан,22,Краснодар,free
1534,Альберт,25,Краснодар,free
293,Агата,26,Краснодар,ultra
16,Амалия,27,Краснодар,ultra
909,Константин,20,Екатеринбург,free
403,Полина,19,Сочи,ultra
908,Рустам,30,Тюмень,free
43,Стефания,22,Омск,ultra
127,Павел,25,Пятигорск,ultra
659,Злата,27,Ростов-на-Дону,ultra
204,Руслан,30,Пятигорск,ultra
153,Герман,23,Москва,ultra
1245,Регина,27,Пятигорск,free
807,Александр,28,Екатеринбург,free
924,Мария,23,Пятигорск,free
635,Герман,21,Москва,ultra
136,Марсель,25,Тюмень,ultra
108,Влада,29,Тюмень,ultra
737,Мелания,27,Ростов-на-Дону,free
666,Зарина,29,Москва,ultra
297,Егор,33,Пятигорск,ultra
121,Алина,25,Пятигорск,ultra
1198,Демид,29,Ростов-на-Дону,free
72,Никита,25,Москва,ultra
422,Кирилл,27,Сочи,ultra
611,Владимир,28,Омск,ultra
1237,Евгения,23,Тюмень,free
209,Андрей,23,Омск,ultra
829,Федор,29,Пятигорск,free
809,Юрий,26,Сочи,free
307,Ясмина,19,Краснодар,ultra
47,Юрий,28,Тюмень,ultra
1045,Артемий,28,Ростов-на-Дону,free
